fecha,provincia,capital,latitud,longitud,temperatura_media_c,temperatura_maxima_c,temperatura_minima_c,precipitacion_mm,humedad_relativa_pct,velocidad_viento_ms,radiacion_solar_kwh_m2,anio,mes_num,dia,mes,estacion,amplitud_termica_c,dia_con_helada
2024-04-05,Puno,Puno,-15.8402,-70.0219,10.14,15.89,5.9,0.0,71.25,4.28,21.67,2024,4,5,Abril,Otoño,9.99,No
2024-04-06,Puno,Puno,-15.8402,-70.0219,10.25,14.8,6.45,0.0,76.13,3.92,18.27,2024,4,6,Abril,Otoño,8.350000000000001,No
2024-04-07,Puno,Puno,-15.8402,-70.0219,10.75,16.87,6.56,0.0,72.18,4.16,20.65,2024,4,7,Abril,Otoño,10.310000000000002,No
2024-04-08,Puno,Puno,-15.8402,-70.0219,11.25,17.8,6.83,0.94,67.17,2.87,20.2,2024,4,8,Abril,Otoño,10.97,No
2024-04-09,Puno,Puno,-15.8402,-70.0219,11.16,17.31,6.81,0.49,71.38,3.78,22.38,2024,4,9,Abril,Otoño,10.5,No
2024-04-10,Puno,Puno,-15.8402,-70.0219,10.96,15.86,7.74,0.01,71.54,3.33,16.49,2024,4,10,Abril,Otoño,8.12,No
2024-04-11,Puno,Puno,-15.8402,-70.0219,9.12,13.25,4.25,5.34,75.59,2.91,18.08,2024,4,11,Abril,Otoño,9.0,No
2024-04-12,Puno,Puno,-15.8402,-70.0219,9.76,18.15,2.61,1.68,66.31,2.59,17.5,2024,4,12,Abril,Otoño,15.54,No
2024-04-13,Puno,Puno,-15.8402,-70.0219,10.64,19.48,4.06,0.07,57.84,2.54,21.1,2024,4,13,Abril,Otoño,15.420000000000002,No
2024-04-14,Puno,Puno,-15.8402,-70.0219,9.53,19.82,1.69,0.26,51.59,3.61,24.21,2024,4,14,Abril,Otoño,18.13,No
2024-04-15,Puno,Puno,-15.8402,-70.0219,7.84,18.32,-0.61,0.23,45.76,4.19,26.62,2024,4,15,Abril,Otoño,18.93,Sí
2024-04-16,Puno,Puno,-15.8402,-70.0219,8.66,18.19,-0.25,0.0,44.27,2.98,26.72,2024,4,16,Abril,Otoño,18.44,Sí
2024-04-17,Puno,Puno,-15.8402,-70.0219,10.45,17.39,5.86,0.14,70.7,3.68,23.22,2024,4,17,Abril,Otoño,11.530000000000001,No
2024-04-18,Puno,Puno,-15.8402,-70.0219,10.01,14.99,6.11,0.02,73.07,3.53,22.94,2024,4,18,Abril,Otoño,8.879999999999999,No
2024-04-19,Puno,Puno,-15.8402,-70.0219,9.93,16.04,5.42,0.15,71.91,3.39,20.18,2024,4,19,Abril,Otoño,10.62,No
2024-04-20,Puno,Puno,-15.8402,-70.0219,10.04,15.65,5.54,0.08,74.86,3.86,20.61,2024,4,20,Abril,Otoño,10.11,No
2024-04-21,Puno,Puno,-15.8402,-70.0219,10.49,17.24,5.51,0.01,68.31,3.0,23.3,2024,4,21,Abril,Otoño,11.729999999999999,No
2024-04-22,Puno,Puno,-15.8402,-70.0219,11.31,17.28,7.33,0.0,66.74,2.57,21.88,2024,4,22,Abril,Otoño,9.950000000000001,No
2024-04-23,Puno,Puno,-15.8402,-70.0219,11.3,17.37,7.58,0.0,69.4,3.63,22.0,2024,4,23,Abril,Otoño,9.790000000000001,No
2024-04-24,Puno,Puno,-15.8402,-70.0219,10.61,16.48,7.22,0.0,73.22,3.42,22.51,2024,4,24,Abril,Otoño,9.260000000000002,No
2024-04-25,Puno,Puno,-15.8402,-70.0219,11.13,17.45,7.28,0.0,68.38,4.1,23.94,2024,4,25,Abril,Otoño,10.169999999999998,No
2024-04-26,Puno,Puno,-15.8402,-70.0219,10.81,17.02,7.12,0.0,57.42,3.18,24.03,2024,4,26,Abril,Otoño,9.899999999999999,No
2024-04-27,Puno,Puno,-15.8402,-70.0219,10.21,17.26,4.93,0.0,60.44,3.62,24.67,2024,4,27,Abril,Otoño,12.330000000000002,No
2024-04-28,Puno,Puno,-15.8402,-70.0219,9.68,16.27,5.1,0.0,68.18,3.13,22.18,2024,4,28,Abril,Otoño,11.17,No
2024-04-29,Puno,Puno,-15.8402,-70.0219,10.06,15.87,6.24,0.0,65.57,1.88,19.17,2024,4,29,Abril,Otoño,9.629999999999999,No
2024-04-30,Puno,Puno,-15.8402,-70.0219,9.86,16.24,4.08,3.4,64.31,2.6,20.34,2024,4,30,Abril,Otoño,12.159999999999998,No
2024-05-01,Puno,Puno,-15.8402,-70.0219,8.7,16.5,2.79,4.69,67.6,2.49,13.69,2024,5,1,Mayo,Otoño,13.71,No
2024-05-02,Puno,Puno,-15.8402,-70.0219,8.61,12.96,5.16,4.16,70.53,1.62,16.48,2024,5,2,Mayo,Otoño,7.800000000000001,No
2024-05-03,Puno,Puno,-15.8402,-70.0219,8.57,12.61,5.23,1.6,62.21,1.11,13.53,2024,5,3,Mayo,Otoño,7.379999999999999,No
2024-05-04,Puno,Puno,-15.8402,-70.0219,8.52,12.64,4.17,4.98,54.39,2.37,21.61,2024,5,4,Mayo,Otoño,8.47,No
2024-05-05,Puno,Puno,-15.8402,-70.0219,10.77,17.69,3.83,1.45,51.03,1.7,19.95,2024,5,5,Mayo,Otoño,13.860000000000001,No
2024-05-06,Puno,Puno,-15.8402,-70.0219,10.31,15.84,5.18,0.27,67.93,2.18,20.98,2024,5,6,Mayo,Otoño,10.66,No
2024-05-07,Puno,Puno,-15.8402,-70.0219,9.71,16.39,4.44,0.0,65.04,3.05,19.71,2024,5,7,Mayo,Otoño,11.95,No
2024-05-08,Puno,Puno,-15.8402,-70.0219,8.86,16.11,2.07,0.0,65.72,2.71,18.73,2024,5,8,Mayo,Otoño,14.04,No
2024-05-09,Puno,Puno,-15.8402,-70.0219,9.53,14.26,5.87,0.0,74.84,3.93,21.76,2024,5,9,Mayo,Otoño,8.39,No
2024-05-10,Puno,Puno,-15.8402,-70.0219,9.41,16.51,3.08,0.0,72.87,3.25,22.94,2024,5,10,Mayo,Otoño,13.430000000000001,No
2024-05-11,Puno,Puno,-15.8402,-70.0219,10.69,18.35,3.75,0.0,61.19,2.53,22.85,2024,5,11,Mayo,Otoño,14.600000000000001,No
2024-05-12,Puno,Puno,-15.8402,-70.0219,10.94,18.28,4.54,0.0,63.5,2.46,22.49,2024,5,12,Mayo,Otoño,13.740000000000002,No
2024-05-13,Puno,Puno,-15.8402,-70.0219,10.96,16.72,6.86,0.0,69.48,2.94,20.66,2024,5,13,Mayo,Otoño,9.86,No
2024-05-14,Puno,Puno,-15.8402,-70.0219,7.97,11.56,5.33,0.68,74.26,2.15,11.1,2024,5,14,Mayo,Otoño,6.23,No
2024-05-15,Puno,Puno,-15.8402,-70.0219,9.19,15.45,4.46,0.22,60.85,2.0,16.23,2024,5,15,Mayo,Otoño,10.989999999999998,No
2024-05-16,Puno,Puno,-15.8402,-70.0219,7.77,14.66,3.24,0.69,67.4,2.93,14.71,2024,5,16,Mayo,Otoño,11.42,No
2024-05-17,Puno,Puno,-15.8402,-70.0219,7.88,15.09,2.45,0.85,64.42,3.02,14.75,2024,5,17,Mayo,Otoño,12.64,No
2024-05-18,Puno,Puno,-15.8402,-70.0219,7.79,17.38,0.45,0.02,50.03,3.51,22.44,2024,5,18,Mayo,Otoño,16.93,No
2024-05-19,Puno,Puno,-15.8402,-70.0219,8.45,16.83,2.34,0.0,50.91,1.85,22.23,2024,5,19,Mayo,Otoño,14.489999999999998,No
2024-05-20,Puno,Puno,-15.8402,-70.0219,7.81,16.5,1.34,0.0,36.51,2.55,21.11,2024,5,20,Mayo,Otoño,15.16,No
2024-05-21,Puno,Puno,-15.8402,-70.0219,8.24,17.02,0.04,0.0,31.64,2.67,22.59,2024,5,21,Mayo,Otoño,16.98,No
2024-05-22,Puno,Puno,-15.8402,-70.0219,6.8,17.26,-0.67,0.0,37.54,3.07,22.72,2024,5,22,Mayo,Otoño,17.930000000000003,Sí
2024-05-23,Puno,Puno,-15.8402,-70.0219,5.65,15.9,-2.13,0.0,33.41,4.94,22.67,2024,5,23,Mayo,Otoño,18.03,Sí
2024-05-24,Puno,Puno,-15.8402,-70.0219,6.56,16.59,0.11,0.0,37.89,2.62,22.41,2024,5,24,Mayo,Otoño,16.48,No
2024-05-25,Puno,Puno,-15.8402,-70.0219,5.95,16.39,-1.36,0.0,40.19,5.14,22.03,2024,5,25,Mayo,Otoño,17.75,Sí
2024-05-26,Puno,Puno,-15.8402,-70.0219,4.84,15.74,-2.57,0.0,37.28,5.16,22.53,2024,5,26,Mayo,Otoño,18.31,Sí
2024-05-27,Puno,Puno,-15.8402,-70.0219,4.31,15.3,-3.7,0.12,30.04,3.26,23.28,2024,5,27,Mayo,Otoño,19.0,Sí
2024-05-28,Puno,Puno,-15.8402,-70.0219,6.0,15.87,-2.92,0.0,27.35,2.19,23.2,2024,5,28,Mayo,Otoño,18.79,Sí
2024-05-29,Puno,Puno,-15.8402,-70.0219,6.75,14.4,1.16,0.0,29.53,2.24,22.54,2024,5,29,Mayo,Otoño,13.24,No
2024-05-30,Puno,Puno,-15.8402,-70.0219,7.24,16.16,-0.75,0.02,32.55,2.05,22.35,2024,5,30,Mayo,Otoño,16.91,Sí
2024-05-31,Puno,Puno,-15.8402,-70.0219,6.17,16.57,-1.5,0.03,34.45,2.76,22.62,2024,5,31,Mayo,Otoño,18.07,Sí
2024-06-01,Puno,Puno,-15.8402,-70.0219,6.37,15.99,-2.22,0.0,32.91,2.83,22.67,2024,6,1,Junio,Invierno,18.21,Sí
2024-06-02,Puno,Puno,-15.8402,-70.0219,6.33,15.2,-1.99,0.0,32.36,3.18,22.46,2024,6,2,Junio,Invierno,17.189999999999998,Sí
2024-06-03,Puno,Puno,-15.8402,-70.0219,6.23,13.36,1.96,0.0,55.24,3.3,22.12,2024,6,3,Junio,Invierno,11.399999999999999,No
2024-06-04,Puno,Puno,-15.8402,-70.0219,7.87,17.0,0.47,0.0,58.6,2.44,21.82,2024,6,4,Junio,Invierno,16.53,No
2024-06-05,Puno,Puno,-15.8402,-70.0219,6.89,14.95,0.09,0.0,51.14,3.15,21.91,2024,6,5,Junio,Invierno,14.86,No
2024-06-06,Puno,Puno,-15.8402,-70.0219,6.7,14.97,0.44,0.0,60.34,3.15,21.86,2024,6,6,Junio,Invierno,14.530000000000001,No
2024-06-07,Puno,Puno,-15.8402,-70.0219,6.51,14.88,0.31,0.0,56.13,2.91,21.96,2024,6,7,Junio,Invierno,14.57,No
2024-06-08,Puno,Puno,-15.8402,-70.0219,6.89,15.47,-0.26,0.0,42.63,2.14,22.12,2024,6,8,Junio,Invierno,15.73,Sí
2024-06-09,Puno,Puno,-15.8402,-70.0219,6.34,14.46,-0.45,0.0,39.49,2.78,21.56,2024,6,9,Junio,Invierno,14.91,Sí
2024-06-10,Puno,Puno,-15.8402,-70.0219,6.85,15.32,0.46,0.0,45.77,2.95,21.12,2024,6,10,Junio,Invierno,14.86,No
2024-06-11,Puno,Puno,-15.8402,-70.0219,7.81,15.31,3.24,0.0,68.75,2.38,20.88,2024,6,11,Junio,Invierno,12.07,No
2024-06-12,Puno,Puno,-15.8402,-70.0219,9.0,16.2,4.25,0.0,61.96,1.96,20.63,2024,6,12,Junio,Invierno,11.95,No
2024-06-13,Puno,Puno,-15.8402,-70.0219,7.87,17.0,0.53,0.0,54.09,4.13,20.36,2024,6,13,Junio,Invierno,16.47,No
2024-06-14,Puno,Puno,-15.8402,-70.0219,6.97,16.84,-0.61,0.0,48.67,3.43,21.17,2024,6,14,Junio,Invierno,17.45,Sí
2024-06-15,Puno,Puno,-15.8402,-70.0219,7.31,15.65,-0.34,0.03,51.01,2.6,21.06,2024,6,15,Junio,Invierno,15.99,Sí
2024-06-16,Puno,Puno,-15.8402,-70.0219,7.77,14.63,2.41,0.07,56.92,1.53,18.99,2024,6,16,Junio,Invierno,12.22,No
2024-06-17,Puno,Puno,-15.8402,-70.0219,7.45,16.01,-0.15,0.01,52.94,2.43,20.6,2024,6,17,Junio,Invierno,16.16,Sí
2024-06-18,Puno,Puno,-15.8402,-70.0219,6.83,15.47,0.4,0.05,48.04,3.16,19.4,2024,6,18,Junio,Invierno,15.07,No
2024-06-19,Puno,Puno,-15.8402,-70.0219,5.41,11.72,-0.93,0.03,51.38,2.45,10.62,2024,6,19,Junio,Invierno,12.65,Sí
2024-06-20,Puno,Puno,-15.8402,-70.0219,5.62,11.92,1.36,0.0,60.23,2.64,8.52,2024,6,20,Junio,Invierno,10.56,No
2024-06-21,Puno,Puno,-15.8402,-70.0219,6.29,13.36,0.58,0.0,62.47,2.68,10.41,2024,6,21,Junio,Invierno,12.78,No
2024-06-22,Puno,Puno,-15.8402,-70.0219,7.21,16.2,-0.11,0.0,52.34,3.11,20.48,2024,6,22,Junio,Invierno,16.31,Sí
2024-06-23,Puno,Puno,-15.8402,-70.0219,7.42,15.7,0.98,0.0,44.63,2.48,19.26,2024,6,23,Junio,Invierno,14.719999999999999,No
2024-06-24,Puno,Puno,-15.8402,-70.0219,7.22,15.03,0.64,0.04,55.77,2.97,20.82,2024,6,24,Junio,Invierno,14.389999999999999,No
2024-06-25,Puno,Puno,-15.8402,-70.0219,9.22,16.12,3.47,0.01,55.63,1.38,20.61,2024,6,25,Junio,Invierno,12.65,No
2024-06-26,Puno,Puno,-15.8402,-70.0219,7.11,15.48,-0.48,0.0,39.42,3.16,20.81,2024,6,26,Junio,Invierno,15.96,Sí
2024-06-27,Puno,Puno,-15.8402,-70.0219,7.47,15.74,1.26,0.0,41.83,2.3,20.92,2024,6,27,Junio,Invierno,14.48,No
2024-06-28,Puno,Puno,-15.8402,-70.0219,7.76,16.74,-0.91,0.0,38.37,2.4,21.24,2024,6,28,Junio,Invierno,17.65,Sí
2024-06-29,Puno,Puno,-15.8402,-70.0219,7.76,15.71,0.63,2.3,55.66,2.3,19.63,2024,6,29,Junio,Invierno,15.08,No
2024-06-30,Puno,Puno,-15.8402,-70.0219,6.41,15.08,0.02,0.97,48.91,3.68,20.92,2024,6,30,Junio,Invierno,15.06,No
2024-07-01,Puno,Puno,-15.8402,-70.0219,6.35,14.06,0.14,0.03,32.61,2.18,21.71,2024,7,1,Julio,Invierno,13.92,No
2024-07-02,Puno,Puno,-15.8402,-70.0219,7.17,14.91,1.54,0.0,34.2,2.57,21.9,2024,7,2,Julio,Invierno,13.370000000000001,No
2024-07-03,Puno,Puno,-15.8402,-70.0219,7.02,14.97,1.11,0.0,40.68,2.64,21.75,2024,7,3,Julio,Invierno,13.860000000000001,No
2024-07-04,Puno,Puno,-15.8402,-70.0219,7.36,15.36,0.44,0.0,34.96,2.16,21.72,2024,7,4,Julio,Invierno,14.92,No
2024-07-05,Puno,Puno,-15.8402,-70.0219,7.46,16.16,-0.93,0.0,32.22,1.88,21.69,2024,7,5,Julio,Invierno,17.09,Sí
2024-07-06,Puno,Puno,-15.8402,-70.0219,6.71,16.27,0.17,0.0,46.5,2.87,20.21,2024,7,6,Julio,Invierno,16.099999999999998,No
2024-07-07,Puno,Puno,-15.8402,-70.0219,6.89,15.56,-1.17,0.0,46.03,2.13,20.17,2024,7,7,Julio,Invierno,16.73,Sí
2024-07-08,Puno,Puno,-15.8402,-70.0219,5.65,15.98,-1.94,0.02,47.74,4.68,21.4,2024,7,8,Julio,Invierno,17.92,Sí
2024-07-09,Puno,Puno,-15.8402,-70.0219,3.74,14.55,-3.74,0.0,35.35,5.64,22.15,2024,7,9,Julio,Invierno,18.29,Sí
2024-07-10,Puno,Puno,-15.8402,-70.0219,3.68,13.98,-3.33,0.0,29.45,7.4,22.1,2024,7,10,Julio,Invierno,17.310000000000002,Sí
2024-07-11,Puno,Puno,-15.8402,-70.0219,2.84,12.74,-4.39,0.01,33.37,6.41,21.64,2024,7,11,Julio,Invierno,17.13,Sí
2024-07-12,Puno,Puno,-15.8402,-70.0219,3.77,12.53,-2.74,0.0,58.23,4.72,20.77,2024,7,12,Julio,Invierno,15.27,Sí
2024-07-13,Puno,Puno,-15.8402,-70.0219,4.06,14.62,-3.27,0.0,45.16,4.59,20.87,2024,7,13,Julio,Invierno,17.89,Sí
2024-07-14,Puno,Puno,-15.8402,-70.0219,4.7,15.34,-2.92,0.0,33.55,4.03,21.24,2024,7,14,Julio,Invierno,18.259999999999998,Sí
2024-07-15,Puno,Puno,-15.8402,-70.0219,5.43,15.07,-1.92,0.0,28.32,2.72,21.93,2024,7,15,Julio,Invierno,16.990000000000002,Sí
2024-07-16,Puno,Puno,-15.8402,-70.0219,6.19,15.1,0.16,0.0,40.29,2.64,21.33,2024,7,16,Julio,Invierno,14.94,No
2024-07-17,Puno,Puno,-15.8402,-70.0219,6.27,14.14,1.15,0.0,68.03,2.79,21.28,2024,7,17,Julio,Invierno,12.99,No
2024-07-18,Puno,Puno,-15.8402,-70.0219,6.15,14.63,-0.75,0.0,65.05,3.03,22.23,2024,7,18,Julio,Invierno,15.38,Sí
2024-07-19,Puno,Puno,-15.8402,-70.0219,5.9,14.11,0.01,0.0,61.52,3.46,22.58,2024,7,19,Julio,Invierno,14.1,No
2024-07-20,Puno,Puno,-15.8402,-70.0219,4.26,12.97,-1.67,0.0,53.57,4.0,22.5,2024,7,20,Julio,Invierno,14.64,Sí
2024-07-21,Puno,Puno,-15.8402,-70.0219,5.93,15.13,-2.78,0.0,60.62,3.57,21.7,2024,7,21,Julio,Invierno,17.91,Sí
2024-07-22,Puno,Puno,-15.8402,-70.0219,5.54,14.1,-1.28,0.05,68.43,4.35,21.94,2024,7,22,Julio,Invierno,15.379999999999999,Sí
2024-07-23,Puno,Puno,-15.8402,-70.0219,6.4,15.62,-1.63,0.01,66.36,3.24,22.07,2024,7,23,Julio,Invierno,17.25,Sí
2024-07-24,Puno,Puno,-15.8402,-70.0219,7.69,15.27,1.72,0.0,62.2,2.81,22.24,2024,7,24,Julio,Invierno,13.549999999999999,No
2024-07-25,Puno,Puno,-15.8402,-70.0219,7.52,15.26,0.99,0.0,55.23,3.51,21.67,2024,7,25,Julio,Invierno,14.27,No
2024-07-26,Puno,Puno,-15.8402,-70.0219,7.71,16.0,-0.34,0.0,55.06,2.29,22.44,2024,7,26,Julio,Invierno,16.34,Sí
2024-07-27,Puno,Puno,-15.8402,-70.0219,8.35,15.29,3.84,0.0,69.54,2.3,22.63,2024,7,27,Julio,Invierno,11.45,No
2024-07-28,Puno,Puno,-15.8402,-70.0219,9.42,17.24,4.58,0.01,58.92,1.59,22.15,2024,7,28,Julio,Invierno,12.659999999999998,No
2024-07-29,Puno,Puno,-15.8402,-70.0219,8.42,15.68,3.32,0.01,67.0,2.3,21.98,2024,7,29,Julio,Invierno,12.36,No
2024-07-30,Puno,Puno,-15.8402,-70.0219,8.67,16.05,2.35,0.0,57.04,1.84,21.66,2024,7,30,Julio,Invierno,13.700000000000001,No
2024-07-31,Puno,Puno,-15.8402,-70.0219,8.03,16.18,0.17,0.0,46.01,2.23,20.48,2024,7,31,Julio,Invierno,16.009999999999998,No
2024-08-01,Puno,Puno,-15.8402,-70.0219,7.14,16.73,0.09,0.0,46.03,3.42,22.51,2024,8,1,Agosto,Invierno,16.64,No
2024-08-02,Puno,Puno,-15.8402,-70.0219,5.66,16.52,-2.45,0.0,35.18,4.3,24.03,2024,8,2,Agosto,Invierno,18.97,Sí
2024-08-03,Puno,Puno,-15.8402,-70.0219,4.9,15.1,-3.45,0.0,32.52,2.86,23.83,2024,8,3,Agosto,Invierno,18.55,Sí
2024-08-04,Puno,Puno,-15.8402,-70.0219,5.56,14.33,-1.92,0.0,37.76,2.57,23.0,2024,8,4,Agosto,Invierno,16.25,Sí
2024-08-05,Puno,Puno,-15.8402,-70.0219,5.66,14.41,-1.63,0.0,47.0,3.67,18.23,2024,8,5,Agosto,Invierno,16.04,Sí
2024-08-06,Puno,Puno,-15.8402,-70.0219,5.5,13.26,-0.5,0.0,51.25,4.96,21.13,2024,8,6,Agosto,Invierno,13.76,Sí
2024-08-07,Puno,Puno,-15.8402,-70.0219,3.94,13.97,-3.62,0.0,38.19,6.53,24.19,2024,8,7,Agosto,Invierno,17.59,Sí
2024-08-08,Puno,Puno,-15.8402,-70.0219,4.6,13.52,-3.33,0.0,33.03,3.23,23.59,2024,8,8,Agosto,Invierno,16.85,Sí
2024-08-09,Puno,Puno,-15.8402,-70.0219,5.43,14.86,-2.64,0.0,29.66,3.16,22.63,2024,8,9,Agosto,Invierno,17.5,Sí
2024-08-10,Puno,Puno,-15.8402,-70.0219,5.6,15.45,-1.22,0.0,30.67,4.4,23.57,2024,8,10,Agosto,Invierno,16.669999999999998,Sí
2024-08-11,Puno,Puno,-15.8402,-70.0219,6.53,15.81,-2.35,0.0,42.87,3.61,23.92,2024,8,11,Agosto,Invierno,18.16,Sí
2024-08-12,Puno,Puno,-15.8402,-70.0219,7.36,15.82,1.8,0.0,65.48,3.86,23.07,2024,8,12,Agosto,Invierno,14.02,No
2024-08-13,Puno,Puno,-15.8402,-70.0219,7.29,16.4,-0.57,0.0,50.99,2.82,22.87,2024,8,13,Agosto,Invierno,16.97,Sí
2024-08-14,Puno,Puno,-15.8402,-70.0219,7.48,16.24,-0.73,0.0,43.01,2.62,24.64,2024,8,14,Agosto,Invierno,16.97,Sí
2024-08-15,Puno,Puno,-15.8402,-70.0219,7.54,14.97,0.74,0.0,56.96,3.53,24.4,2024,8,15,Agosto,Invierno,14.23,No
2024-08-16,Puno,Puno,-15.8402,-70.0219,7.91,14.68,2.67,0.0,64.61,3.92,24.15,2024,8,16,Agosto,Invierno,12.01,No
2024-08-17,Puno,Puno,-15.8402,-70.0219,7.49,14.32,2.37,0.0,66.24,4.19,23.75,2024,8,17,Agosto,Invierno,11.95,No
2024-08-18,Puno,Puno,-15.8402,-70.0219,8.39,15.28,3.8,0.0,65.17,2.9,23.88,2024,8,18,Agosto,Invierno,11.48,No
2024-08-19,Puno,Puno,-15.8402,-70.0219,8.84,15.77,2.56,0.0,66.36,4.09,21.13,2024,8,19,Agosto,Invierno,13.209999999999999,No
2024-08-20,Puno,Puno,-15.8402,-70.0219,9.39,17.44,2.36,0.06,60.13,3.97,23.38,2024,8,20,Agosto,Invierno,15.080000000000002,No
2024-08-21,Puno,Puno,-15.8402,-70.0219,8.53,18.71,1.03,0.06,50.74,4.65,23.55,2024,8,21,Agosto,Invierno,17.68,No
2024-08-22,Puno,Puno,-15.8402,-70.0219,7.57,18.66,-1.13,0.0,32.84,5.0,26.33,2024,8,22,Agosto,Invierno,19.79,Sí
2024-08-23,Puno,Puno,-15.8402,-70.0219,7.89,18.47,-2.84,0.01,30.32,2.36,26.23,2024,8,23,Agosto,Invierno,21.31,Sí
2024-08-24,Puno,Puno,-15.8402,-70.0219,8.35,16.51,1.23,0.01,51.68,2.98,25.44,2024,8,24,Agosto,Invierno,15.280000000000001,No
2024-08-25,Puno,Puno,-15.8402,-70.0219,9.27,17.47,2.45,0.0,64.88,3.0,25.02,2024,8,25,Agosto,Invierno,15.02,No
2024-08-26,Puno,Puno,-15.8402,-70.0219,10.07,18.16,2.04,0.0,48.57,2.19,24.07,2024,8,26,Agosto,Invierno,16.12,No
2024-08-27,Puno,Puno,-15.8402,-70.0219,9.91,18.34,1.92,0.0,43.34,3.07,23.17,2024,8,27,Agosto,Invierno,16.42,No
2024-08-28,Puno,Puno,-15.8402,-70.0219,9.85,17.58,4.74,0.0,59.39,3.95,24.4,2024,8,28,Agosto,Invierno,12.839999999999998,No
2024-08-29,Puno,Puno,-15.8402,-70.0219,9.57,17.1,4.26,0.0,57.84,3.9,24.38,2024,8,29,Agosto,Invierno,12.840000000000002,No
2024-08-30,Puno,Puno,-15.8402,-70.0219,9.35,16.92,4.27,0.0,59.17,2.71,23.02,2024,8,30,Agosto,Invierno,12.650000000000002,No
2024-08-31,Puno,Puno,-15.8402,-70.0219,8.39,15.82,2.78,0.0,57.93,3.37,22.19,2024,8,31,Agosto,Invierno,13.040000000000001,No
2024-09-01,Puno,Puno,-15.8402,-70.0219,7.68,14.53,2.51,0.0,65.45,4.51,16.95,2024,9,1,Septiembre,Primavera,12.02,No
2024-09-02,Puno,Puno,-15.8402,-70.0219,8.01,16.44,1.54,0.01,57.56,3.22,17.07,2024,9,2,Septiembre,Primavera,14.900000000000002,No
2024-09-03,Puno,Puno,-15.8402,-70.0219,7.81,15.88,-0.34,0.04,50.9,3.33,25.55,2024,9,3,Septiembre,Primavera,16.220000000000002,Sí
2024-09-04,Puno,Puno,-15.8402,-70.0219,10.14,18.8,4.6,0.01,57.48,2.86,24.13,2024,9,4,Septiembre,Primavera,14.200000000000001,No
2024-09-05,Puno,Puno,-15.8402,-70.0219,8.91,16.11,3.8,0.0,66.52,4.91,22.96,2024,9,5,Septiembre,Primavera,12.309999999999999,No
2024-09-06,Puno,Puno,-15.8402,-70.0219,9.47,17.01,4.24,0.0,61.62,3.47,19.66,2024,9,6,Septiembre,Primavera,12.770000000000001,No
2024-09-07,Puno,Puno,-15.8402,-70.0219,9.5,15.74,5.56,0.0,59.89,3.23,21.25,2024,9,7,Septiembre,Primavera,10.18,No
2024-09-08,Puno,Puno,-15.8402,-70.0219,9.27,15.38,4.49,0.0,60.86,2.96,22.25,2024,9,8,Septiembre,Primavera,10.89,No
2024-09-09,Puno,Puno,-15.8402,-70.0219,9.81,16.63,5.23,0.0,57.01,2.39,17.54,2024,9,9,Septiembre,Primavera,11.399999999999999,No
2024-09-10,Puno,Puno,-15.8402,-70.0219,9.38,16.16,5.27,0.0,56.94,2.27,22.87,2024,9,10,Septiembre,Primavera,10.89,No
2024-09-11,Puno,Puno,-15.8402,-70.0219,10.09,17.63,2.53,0.0,48.03,3.14,24.1,2024,9,11,Septiembre,Primavera,15.1,No
2024-09-12,Puno,Puno,-15.8402,-70.0219,10.84,18.28,4.65,0.0,48.72,2.5,23.13,2024,9,12,Septiembre,Primavera,13.63,No
2024-09-13,Puno,Puno,-15.8402,-70.0219,10.25,18.73,2.03,0.0,48.51,3.11,22.5,2024,9,13,Septiembre,Primavera,16.7,No
2024-09-14,Puno,Puno,-15.8402,-70.0219,9.89,18.4,3.17,0.17,42.84,2.95,23.44,2024,9,14,Septiembre,Primavera,15.229999999999999,No
2024-09-15,Puno,Puno,-15.8402,-70.0219,10.21,17.49,3.98,0.06,44.65,1.9,24.81,2024,9,15,Septiembre,Primavera,13.509999999999998,No
2024-09-16,Puno,Puno,-15.8402,-70.0219,9.56,16.51,4.95,2.33,49.98,2.39,21.0,2024,9,16,Septiembre,Primavera,11.560000000000002,No
2024-09-17,Puno,Puno,-15.8402,-70.0219,10.05,18.06,2.37,0.07,44.01,2.21,23.6,2024,9,17,Septiembre,Primavera,15.689999999999998,No
2024-09-18,Puno,Puno,-15.8402,-70.0219,8.69,14.46,5.5,5.12,68.17,2.5,22.99,2024,9,18,Septiembre,Primavera,8.96,No
2024-09-19,Puno,Puno,-15.8402,-70.0219,10.23,18.2,4.13,0.02,47.15,1.39,22.69,2024,9,19,Septiembre,Primavera,14.07,No
2024-09-20,Puno,Puno,-15.8402,-70.0219,9.73,17.54,2.69,0.0,47.61,3.59,28.49,2024,9,20,Septiembre,Primavera,14.85,No
2024-09-21,Puno,Puno,-15.8402,-70.0219,10.34,15.87,6.23,0.04,68.64,4.11,24.82,2024,9,21,Septiembre,Primavera,9.639999999999999,No
2024-09-22,Puno,Puno,-15.8402,-70.0219,10.52,17.65,4.84,0.02,54.82,3.59,21.44,2024,9,22,Septiembre,Primavera,12.809999999999999,No
2024-09-23,Puno,Puno,-15.8402,-70.0219,10.08,16.59,5.32,0.04,63.14,4.1,24.07,2024,9,23,Septiembre,Primavera,11.27,No
2024-09-24,Puno,Puno,-15.8402,-70.0219,10.22,17.23,5.93,0.13,64.58,3.34,23.52,2024,9,24,Septiembre,Primavera,11.3,No
