fecha,provincia,capital,latitud,longitud,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,RH2M,WS10M,ALLSKY_SFC_SW_DWN
20231011,San Román,Juliaca,-15.4997,-70.1333,12.88,21.11,6.15,0.0,60.18,3.92,28.42
20231012,San Román,Juliaca,-15.4997,-70.1333,12.65,20.31,6.34,0.0,58.17,4.18,27.36
20231013,San Román,Juliaca,-15.4997,-70.1333,13.13,20.49,7.66,0.0,56.48,4.56,24.01
20231014,San Román,Juliaca,-15.4997,-70.1333,12.4,20.06,6.16,0.0,56.92,4.98,25.36
20231015,San Román,Juliaca,-15.4997,-70.1333,11.81,20.53,3.66,0.0,56.45,4.61,26.85
20231016,San Román,Juliaca,-15.4997,-70.1333,11.59,19.11,5.05,0.0,61.35,4.53,26.89
20231017,San Román,Juliaca,-15.4997,-70.1333,12.15,20.06,5.64,0.0,56.29,4.79,25.75
20231018,San Román,Juliaca,-15.4997,-70.1333,12.03,20.55,3.47,0.0,52.88,4.41,18.53
20231019,San Román,Juliaca,-15.4997,-70.1333,10.8,15.54,6.47,0.36,64.62,3.88,17.37
20231020,San Román,Juliaca,-15.4997,-70.1333,11.54,18.61,5.78,0.85,58.75,4.85,16.01
20231021,San Román,Juliaca,-15.4997,-70.1333,11.96,20.68,3.76,0.06,56.32,4.82,15.08
20231022,San Román,Juliaca,-15.4997,-70.1333,12.92,21.61,5.35,5.71,52.46,4.44,20.77
20231023,San Román,Juliaca,-15.4997,-70.1333,10.51,18.33,2.72,13.18,66.79,2.81,20.08
20231024,San Román,Juliaca,-15.4997,-70.1333,11.52,18.27,6.39,0.18,60.13,3.63,22.27
20231025,San Román,Juliaca,-15.4997,-70.1333,12.84,18.85,6.77,0.02,61.29,3.11,21.91
20231026,San Román,Juliaca,-15.4997,-70.1333,13.54,19.9,9.39,0.0,56.24,3.59,26.33
20231027,San Román,Juliaca,-15.4997,-70.1333,12.98,19.9,6.7,0.0,56.28,3.48,25.83
20231028,San Román,Juliaca,-15.4997,-70.1333,13.07,21.8,5.78,0.0,44.65,3.55,26.42
20231029,San Román,Juliaca,-15.4997,-70.1333,11.31,21.76,1.57,0.0,31.93,3.48,32.37
20231030,San Román,Juliaca,-15.4997,-70.1333,11.2,20.97,1.64,0.03,37.0,3.14,30.63
20231031,San Román,Juliaca,-15.4997,-70.1333,11.96,20.59,2.95,0.01,48.93,3.7,30.52
20231101,San Román,Juliaca,-15.4997,-70.1333,13.89,21.95,6.2,0.0,46.61,3.29,31.43
20231102,San Román,Juliaca,-15.4997,-70.1333,13.53,21.39,6.62,0.0,48.44,3.59,31.18
20231103,San Román,Juliaca,-15.4997,-70.1333,13.95,20.7,8.88,0.0,55.83,4.64,28.92
20231104,San Román,Juliaca,-15.4997,-70.1333,12.18,19.91,6.44,0.07,58.14,3.81,23.84
20231105,San Román,Juliaca,-15.4997,-70.1333,11.49,19.27,3.78,0.04,62.02,4.96,26.05
20231106,San Román,Juliaca,-15.4997,-70.1333,13.22,21.84,5.95,0.0,55.64,4.57,21.48
20231107,San Román,Juliaca,-15.4997,-70.1333,13.61,21.07,8.19,0.0,58.34,5.35,24.95
20231108,San Román,Juliaca,-15.4997,-70.1333,12.94,21.68,5.86,0.0,55.13,4.89,28.04
20231109,San Román,Juliaca,-15.4997,-70.1333,11.46,17.22,6.53,0.02,60.57,5.17,16.75
20231110,San Román,Juliaca,-15.4997,-70.1333,11.8,20.03,4.87,0.05,58.65,4.13,20.17
20231111,San Román,Juliaca,-15.4997,-70.1333,11.74,18.55,6.65,0.13,56.8,2.38,24.33
20231112,San Román,Juliaca,-15.4997,-70.1333,10.71,19.5,5.11,0.3,62.73,3.07,21.97
20231113,San Román,Juliaca,-15.4997,-70.1333,12.98,21.64,4.79,0.01,51.3,2.39,26.99
20231114,San Román,Juliaca,-15.4997,-70.1333,14.0,21.52,8.75,0.0,50.75,2.11,23.48
20231115,San Román,Juliaca,-15.4997,-70.1333,11.82,16.8,7.55,0.0,41.7,2.17,23.75
20231116,San Román,Juliaca,-15.4997,-70.1333,11.53,17.37,5.94,0.03,55.11,2.12,26.95
20231117,San Román,Juliaca,-15.4997,-70.1333,11.44,20.73,2.89,7.26,57.42,3.26,24.9
20231118,San Román,Juliaca,-15.4997,-70.1333,13.66,21.12,6.02,10.88,55.16,3.22,29.99
20231119,San Román,Juliaca,-15.4997,-70.1333,13.95,21.3,6.36,0.0,46.03,4.15,26.8
20231120,San Román,Juliaca,-15.4997,-70.1333,12.47,20.13,6.23,0.01,52.96,4.83,30.76
20231121,San Román,Juliaca,-15.4997,-70.1333,13.37,20.07,8.08,0.01,54.34,2.86,29.36
20231122,San Román,Juliaca,-15.4997,-70.1333,12.4,18.84,4.95,0.2,52.72,4.2,31.73
20231123,San Román,Juliaca,-15.4997,-70.1333,11.77,18.31,3.79,0.78,65.23,3.37,27.69
20231124,San Román,Juliaca,-15.4997,-70.1333,9.12,15.16,3.78,6.26,69.57,3.27,17.58
20231125,San Román,Juliaca,-15.4997,-70.1333,9.7,15.96,5.61,8.95,74.68,4.31,13.23
20231126,San Román,Juliaca,-15.4997,-70.1333,9.63,18.39,3.44,8.77,71.62,3.3,18.46
20231127,San Román,Juliaca,-15.4997,-70.1333,10.47,17.38,4.6,5.08,67.13,3.45,20.64
20231128,San Román,Juliaca,-15.4997,-70.1333,10.83,16.83,5.24,0.76,65.39,4.2,27.91
20231129,San Román,Juliaca,-15.4997,-70.1333,11.52,17.14,7.16,2.2,69.24,3.67,23.91
20231130,San Román,Juliaca,-15.4997,-70.1333,11.26,19.23,5.3,3.83,68.09,4.26,17.25
20231201,San Román,Juliaca,-15.4997,-70.1333,9.22,16.29,2.04,15.78,69.62,3.08,15.82
20231202,San Román,Juliaca,-15.4997,-70.1333,12.46,20.22,5.1,26.84,61.68,2.89,26.49
20231203,San Román,Juliaca,-15.4997,-70.1333,12.93,20.43,5.79,13.42,57.72,3.17,27.59
20231204,San Román,Juliaca,-15.4997,-70.1333,13.76,20.21,9.39,1.79,60.6,3.3,28.0
20231205,San Román,Juliaca,-15.4997,-70.1333,11.55,18.75,4.96,0.36,62.55,3.0,24.72
20231206,San Román,Juliaca,-15.4997,-70.1333,12.61,18.37,7.85,0.86,67.02,3.66,25.92
20231207,San Román,Juliaca,-15.4997,-70.1333,13.39,19.74,9.02,0.09,62.45,3.94,26.6
20231208,San Román,Juliaca,-15.4997,-70.1333,12.99,19.96,7.51,0.05,62.86,5.67,22.1
20231209,San Román,Juliaca,-15.4997,-70.1333,12.97,19.69,8.16,0.0,61.0,4.17,23.82
20231210,San Román,Juliaca,-15.4997,-70.1333,12.9,19.56,8.14,7.19,64.45,4.34,18.65
20231211,San Román,Juliaca,-15.4997,-70.1333,11.43,17.72,6.22,1.82,66.71,2.87,20.49
20231212,San Román,Juliaca,-15.4997,-70.1333,11.94,18.61,3.99,2.54,69.05,3.35,17.35
20231213,San Román,Juliaca,-15.4997,-70.1333,9.65,14.66,2.45,0.31,73.45,3.28,17.71
20231214,San Román,Juliaca,-15.4997,-70.1333,11.18,19.04,5.95,1.05,67.94,2.48,15.35
20231215,San Román,Juliaca,-15.4997,-70.1333,11.9,17.8,7.83,5.47,67.36,2.06,21.65
20231216,San Román,Juliaca,-15.4997,-70.1333,13.01,19.22,7.64,0.32,63.8,3.08,20.27
20231217,San Román,Juliaca,-15.4997,-70.1333,13.03,18.35,8.8,0.05,61.79,2.59,20.9
20231218,San Román,Juliaca,-15.4997,-70.1333,13.89,20.18,8.23,0.03,55.54,3.03,20.2
20231219,San Román,Juliaca,-15.4997,-70.1333,12.21,16.47,8.08,5.27,63.42,2.39,25.27
20231220,San Román,Juliaca,-15.4997,-70.1333,11.15,17.09,7.26,16.48,69.64,2.77,22.28
20231221,San Román,Juliaca,-15.4997,-70.1333,13.02,20.92,6.99,0.02,64.21,3.41,26.21
20231222,San Román,Juliaca,-15.4997,-70.1333,12.24,15.99,8.78,0.0,68.67,3.02,24.03
20231223,San Román,Juliaca,-15.4997,-70.1333,13.52,19.58,9.26,0.0,59.24,3.23,29.26
20231224,San Román,Juliaca,-15.4997,-70.1333,12.81,19.79,6.02,0.0,61.34,3.54,30.39
20231225,San Román,Juliaca,-15.4997,-70.1333,12.84,19.56,6.76,0.0,59.9,3.22,30.12
20231226,San Román,Juliaca,-15.4997,-70.1333,11.37,16.93,6.49,0.01,61.61,4.41,17.95
20231227,San Román,Juliaca,-15.4997,-70.1333,11.6,18.19,5.51,6.42,65.0,3.81,21.22
20231228,San Román,Juliaca,-15.4997,-70.1333,12.59,19.01,5.58,4.36,66.6,3.36,18.87
20231229,San Román,Juliaca,-15.4997,-70.1333,12.25,19.16,7.21,0.04,65.22,3.57,20.01
20231230,San Román,Juliaca,-15.4997,-70.1333,10.53,18.33,5.2,0.32,67.86,4.11,19.81
20231231,San Román,Juliaca,-15.4997,-70.1333,11.42,20.01,5.12,0.05,65.25,2.77,21.52
20240101,San Román,Juliaca,-15.4997,-70.1333,12.74,19.83,5.77,4.19,60.48,3.33,21.13
20240102,San Román,Juliaca,-15.4997,-70.1333,12.76,16.79,8.81,1.81,67.11,3.14,14.17
20240103,San Román,Juliaca,-15.4997,-70.1333,11.58,17.77,3.74,20.76,72.69,3.93,20.7
20240104,San Román,Juliaca,-15.4997,-70.1333,6.9,12.48,2.6,7.33,80.83,2.4,17.43
20240105,San Román,Juliaca,-15.4997,-70.1333,10.48,16.2,5.28,0.21,69.96,4.62,18.41
20240106,San Román,Juliaca,-15.4997,-70.1333,11.1,18.47,4.64,0.0,63.3,4.09,30.01
20240107,San Román,Juliaca,-15.4997,-70.1333,12.23,19.98,4.7,0.01,56.78,3.66,31.61
20240108,San Román,Juliaca,-15.4997,-70.1333,13.16,21.07,7.15,0.0,58.13,3.51,29.94
20240109,San Román,Juliaca,-15.4997,-70.1333,12.5,20.64,5.27,0.0,59.31,3.38,32.3
20240110,San Román,Juliaca,-15.4997,-70.1333,12.51,20.22,5.83,0.0,57.68,3.96,30.67
20240111,San Román,Juliaca,-15.4997,-70.1333,12.87,18.82,7.4,0.0,59.8,4.0,23.55
20240112,San Román,Juliaca,-15.4997,-70.1333,11.95,20.18,4.1,0.01,57.92,4.15,26.27
20240113,San Román,Juliaca,-15.4997,-70.1333,12.63,19.5,6.88,0.01,55.2,3.79,25.48
20240114,San Román,Juliaca,-15.4997,-70.1333,12.62,19.27,7.13,0.12,65.56,4.12,21.5
20240115,San Román,Juliaca,-15.4997,-70.1333,11.95,17.52,6.82,2.34,69.75,5.26,17.69
20240116,San Román,Juliaca,-15.4997,-70.1333,12.15,17.33,7.54,0.31,69.55,3.53,20.79
20240117,San Román,Juliaca,-15.4997,-70.1333,12.77,20.0,6.34,0.5,66.51,4.47,21.69
20240118,San Román,Juliaca,-15.4997,-70.1333,12.64,19.57,7.19,0.62,65.01,3.71,23.41
20240119,San Román,Juliaca,-15.4997,-70.1333,12.93,18.8,8.9,4.96,67.3,3.68,20.2
20240120,San Román,Juliaca,-15.4997,-70.1333,12.99,20.42,7.21,1.13,64.35,3.98,19.61
20240121,San Román,Juliaca,-15.4997,-70.1333,12.11,18.05,8.23,0.02,69.47,3.6,27.06
20240122,San Román,Juliaca,-15.4997,-70.1333,13.09,20.81,6.35,0.0,63.94,3.93,24.77
20240123,San Román,Juliaca,-15.4997,-70.1333,12.75,19.19,7.22,0.47,66.48,3.78,21.02
20240124,San Román,Juliaca,-15.4997,-70.1333,10.23,17.02,4.92,2.21,69.78,2.89,17.73
20240125,San Román,Juliaca,-15.4997,-70.1333,8.6,13.86,2.62,8.47,78.17,2.99,19.22
20240126,San Román,Juliaca,-15.4997,-70.1333,11.23,18.57,2.87,7.81,69.75,3.05,18.7
20240127,San Román,Juliaca,-15.4997,-70.1333,11.52,19.22,3.25,2.0,67.26,3.66,18.72
20240128,San Román,Juliaca,-15.4997,-70.1333,11.39,19.05,3.34,14.24,68.62,3.06,21.77
20240129,San Román,Juliaca,-15.4997,-70.1333,11.5,18.39,5.0,4.03,69.48,2.71,21.52
20240130,San Román,Juliaca,-15.4997,-70.1333,11.61,18.86,5.86,8.6,69.29,4.04,23.05
20240131,San Román,Juliaca,-15.4997,-70.1333,10.37,18.45,2.45,2.89,71.79,3.8,19.04
20240201,San Román,Juliaca,-15.4997,-70.1333,12.09,19.06,5.9,1.07,67.39,4.5,22.91
20240202,San Román,Juliaca,-15.4997,-70.1333,10.65,17.06,5.13,4.91,68.31,4.61,18.87
20240203,San Román,Juliaca,-15.4997,-70.1333,11.03,17.11,6.0,0.82,66.97,4.01,24.44
20240204,San Román,Juliaca,-15.4997,-70.1333,11.11,17.51,5.77,0.0,64.46,4.76,28.89
20240205,San Román,Juliaca,-15.4997,-70.1333,10.77,16.2,5.66,17.2,67.06,3.89,25.45
20240206,San Román,Juliaca,-15.4997,-70.1333,11.52,17.35,5.85,0.72,65.06,4.37,19.3
20240207,San Román,Juliaca,-15.4997,-70.1333,11.68,19.14,5.53,0.13,65.28,3.52,20.11
20240208,San Román,Juliaca,-15.4997,-70.1333,12.42,20.54,6.55,0.2,54.05,2.13,19.39
20240209,San Román,Juliaca,-15.4997,-70.1333,11.99,18.89,7.18,0.04,48.7,2.25,27.7
20240210,San Román,Juliaca,-15.4997,-70.1333,12.04,19.56,4.02,0.61,62.39,2.99,21.12
20240211,San Román,Juliaca,-15.4997,-70.1333,8.12,13.22,3.29,8.61,76.2,3.36,18.85
20240212,San Román,Juliaca,-15.4997,-70.1333,8.95,16.31,2.35,6.97,77.87,2.8,17.27
20240213,San Román,Juliaca,-15.4997,-70.1333,11.27,18.58,5.15,3.51,70.95,4.08,20.48
20240214,San Román,Juliaca,-15.4997,-70.1333,11.17,18.49,4.81,9.89,72.23,3.89,14.79
20240215,San Román,Juliaca,-15.4997,-70.1333,11.02,17.85,5.59,11.02,75.86,3.66,18.89
20240216,San Román,Juliaca,-15.4997,-70.1333,11.68,18.89,5.29,1.19,73.43,3.46,20.67
20240217,San Román,Juliaca,-15.4997,-70.1333,12.28,18.48,8.35,1.63,71.31,3.4,21.41
20240218,San Román,Juliaca,-15.4997,-70.1333,12.44,19.62,6.13,1.28,70.02,3.61,18.01
20240219,San Román,Juliaca,-15.4997,-70.1333,12.19,18.45,6.91,5.27,71.34,3.15,12.84
20240220,San Román,Juliaca,-15.4997,-70.1333,10.49,15.88,5.68,2.48,73.7,2.54,11.62
20240221,San Román,Juliaca,-15.4997,-70.1333,10.09,17.11,4.8,4.7,72.58,3.27,22.05
20240222,San Román,Juliaca,-15.4997,-70.1333,11.58,19.99,3.47,0.11,61.63,3.63,27.25
20240223,San Román,Juliaca,-15.4997,-70.1333,10.98,15.86,6.47,0.06,69.62,3.37,22.51
20240224,San Román,Juliaca,-15.4997,-70.1333,10.2,14.83,6.09,1.34,74.55,3.29,14.54
20240225,San Román,Juliaca,-15.4997,-70.1333,9.91,14.5,6.44,5.91,79.19,4.11,17.18
20240226,San Román,Juliaca,-15.4997,-70.1333,10.65,16.31,6.85,1.76,73.63,4.24,17.41
20240227,San Román,Juliaca,-15.4997,-70.1333,10.95,17.05,6.74,4.13,73.43,4.08,18.83
20240228,San Román,Juliaca,-15.4997,-70.1333,10.09,15.1,5.73,16.14,75.41,3.22,15.74
20240229,San Román,Juliaca,-15.4997,-70.1333,9.93,17.05,4.63,0.58,73.57,3.35,19.9
20240301,San Román,Juliaca,-15.4997,-70.1333,10.5,15.84,6.44,0.03,70.49,4.9,18.5
20240302,San Román,Juliaca,-15.4997,-70.1333,11.04,18.21,3.58,0.09,67.46,4.1,19.76
20240303,San Román,Juliaca,-15.4997,-70.1333,11.45,17.77,5.54,3.0,70.09,3.5,24.2
20240304,San Román,Juliaca,-15.4997,-70.1333,11.09,18.56,5.05,1.27,68.65,3.93,19.21
20240305,San Román,Juliaca,-15.4997,-70.1333,10.95,17.19,5.48,3.33,71.71,4.22,16.06
20240306,San Román,Juliaca,-15.4997,-70.1333,11.58,18.81,5.89,10.98,72.38,3.18,18.07
20240307,San Román,Juliaca,-15.4997,-70.1333,10.09,16.16,5.83,11.08,75.21,2.1,19.52
20240308,San Román,Juliaca,-15.4997,-70.1333,11.12,17.82,4.86,17.99,75.22,3.46,18.08
20240309,San Román,Juliaca,-15.4997,-70.1333,12.18,18.4,7.32,6.01,72.93,2.82,19.6
20240310,San Román,Juliaca,-15.4997,-70.1333,11.23,15.86,6.95,10.16,75.01,3.19,13.47
20240311,San Román,Juliaca,-15.4997,-70.1333,11.29,18.05,5.62,1.16,73.46,3.73,19.04
20240312,San Román,Juliaca,-15.4997,-70.1333,10.52,15.71,5.61,0.12,78.97,2.91,26.26
20240313,San Román,Juliaca,-15.4997,-70.1333,11.39,17.63,5.92,0.37,76.28,3.31,22.74
20240314,San Román,Juliaca,-15.4997,-70.1333,12.02,18.24,7.59,0.0,73.4,3.53,22.8
20240315,San Román,Juliaca,-15.4997,-70.1333,12.37,20.08,5.01,0.01,70.75,3.28,24.99
20240316,San Román,Juliaca,-15.4997,-70.1333,11.73,16.08,8.42,0.97,73.33,2.39,20.75
20240317,San Román,Juliaca,-15.4997,-70.1333,10.79,17.56,6.98,5.07,76.15,3.84,14.87
20240318,San Román,Juliaca,-15.4997,-70.1333,12.37,19.77,5.64,0.36,69.69,2.57,19.17
20240319,San Román,Juliaca,-15.4997,-70.1333,8.56,13.36,3.91,1.03,77.63,2.17,11.47
20240320,San Román,Juliaca,-15.4997,-70.1333,11.7,17.69,7.54,4.12,70.03,1.98,23.88
20240321,San Román,Juliaca,-15.4997,-70.1333,12.12,18.38,6.11,0.87,69.61,3.56,23.2
20240322,San Román,Juliaca,-15.4997,-70.1333,9.26,15.02,6.1,5.02,83.18,3.64,14.97
20240323,San Román,Juliaca,-15.4997,-70.1333,10.78,17.08,6.19,0.0,69.08,3.1,21.28
20240324,San Román,Juliaca,-15.4997,-70.1333,11.53,17.86,7.32,0.0,67.19,3.16,26.35
20240325,San Román,Juliaca,-15.4997,-70.1333,11.17,17.43,6.0,0.52,69.69,4.19,22.51
20240326,San Román,Juliaca,-15.4997,-70.1333,10.97,16.38,6.38,3.26,70.1,3.59,18.82
20240327,San Román,Juliaca,-15.4997,-70.1333,10.2,17.05,3.8,0.41,70.84,3.16,16.86
20240328,San Román,Juliaca,-15.4997,-70.1333,10.02,17.53,4.1,0.01,56.75,3.15,19.21
20240329,San Román,Juliaca,-15.4997,-70.1333,10.16,17.0,3.72,0.0,61.22,2.8,18.76
20240330,San Román,Juliaca,-15.4997,-70.1333,11.27,16.94,6.72,0.02,69.7,3.22,20.55
20240331,San Román,Juliaca,-15.4997,-70.1333,11.24,17.86,5.87,2.27,69.02,2.85,15.94
20240401,San Román,Juliaca,-15.4997,-70.1333,12.21,19.29,6.57,2.67,65.33,2.18,19.98
20240402,San Román,Juliaca,-15.4997,-70.1333,10.7,18.5,3.99,0.18,65.68,3.59,20.0
20240403,San Román,Juliaca,-15.4997,-70.1333,9.97,14.81,6.06,10.26,74.56,3.33,20.61
20240404,San Román,Juliaca,-15.4997,-70.1333,10.77,17.45,5.71,0.09,72.61,2.74,21.37
20240405,San Román,Juliaca,-15.4997,-70.1333,11.3,18.44,5.5,0.0,70.0,3.54,21.67
20240406,San Román,Juliaca,-15.4997,-70.1333,11.67,17.72,6.64,0.0,73.02,3.12,18.27
20240407,San Román,Juliaca,-15.4997,-70.1333,11.92,19.0,5.77,0.0,70.69,3.59,20.65
20240408,San Román,Juliaca,-15.4997,-70.1333,12.35,19.5,7.08,0.3,67.97,2.67,20.2
20240409,San Román,Juliaca,-15.4997,-70.1333,13.01,19.33,9.09,0.16,67.47,2.95,22.38
20240410,San Román,Juliaca,-15.4997,-70.1333,12.24,18.74,7.24,0.03,69.11,2.89,16.49
20240411,San Román,Juliaca,-15.4997,-70.1333,10.49,15.02,6.59,5.87,74.86,2.62,18.08
20240412,San Román,Juliaca,-15.4997,-70.1333,11.03,19.16,4.53,2.15,67.13,2.19,17.5
20240413,San Román,Juliaca,-15.4997,-70.1333,12.53,20.92,6.28,0.1,58.11,2.6,21.1
20240414,San Román,Juliaca,-15.4997,-70.1333,12.2,21.78,4.99,0.96,54.34,2.93,24.21
20240415,San Román,Juliaca,-15.4997,-70.1333,10.54,20.79,2.39,0.5,51.79,3.32,26.62
20240416,San Román,Juliaca,-15.4997,-70.1333,10.08,19.23,0.95,0.02,50.41,2.87,26.72
20240417,San Román,Juliaca,-15.4997,-70.1333,10.96,17.52,5.62,0.46,70.52,2.92,23.22
20240418,San Román,Juliaca,-15.4997,-70.1333,10.92,16.71,6.02,0.01,72.68,2.9,22.94
20240419,San Román,Juliaca,-15.4997,-70.1333,10.96,17.83,5.25,0.05,69.6,3.28,20.18
20240420,San Román,Juliaca,-15.4997,-70.1333,11.19,17.7,5.9,0.02,70.86,3.16,20.61
20240421,San Román,Juliaca,-15.4997,-70.1333,11.32,19.15,5.04,0.0,67.38,2.96,23.3
20240422,San Román,Juliaca,-15.4997,-70.1333,12.1,19.4,6.52,0.0,65.55,2.52,21.88
20240423,San Román,Juliaca,-15.4997,-70.1333,12.27,19.42,7.59,0.0,69.8,3.04,22.0
20240424,San Román,Juliaca,-15.4997,-70.1333,11.72,18.76,6.61,0.0,69.86,2.97,22.51
20240425,San Román,Juliaca,-15.4997,-70.1333,12.62,18.54,8.62,0.0,61.33,3.51,23.94
20240426,San Román,Juliaca,-15.4997,-70.1333,11.58,18.65,5.87,0.0,60.57,2.84,24.03
20240427,San Román,Juliaca,-15.4997,-70.1333,10.83,18.39,4.27,0.0,63.75,3.46,24.67
20240428,San Román,Juliaca,-15.4997,-70.1333,10.44,18.16,4.45,0.0,67.02,2.89,22.18
20240429,San Román,Juliaca,-15.4997,-70.1333,11.27,17.78,6.06,0.0,66.58,2.08,19.17
20240430,San Román,Juliaca,-15.4997,-70.1333,11.21,17.82,6.51,3.54,68.26,2.86,20.34
20240501,San Román,Juliaca,-15.4997,-70.1333,9.49,16.76,4.1,4.72,68.79,2.27,13.69
20240502,San Román,Juliaca,-15.4997,-70.1333,9.66,14.89,4.99,2.35,71.03,1.84,16.48
20240503,San Román,Juliaca,-15.4997,-70.1333,8.0,11.53,5.65,4.42,79.04,2.06,13.53
20240504,San Román,Juliaca,-15.4997,-70.1333,9.3,14.7,4.49,6.46,61.86,1.94,21.61
20240505,San Román,Juliaca,-15.4997,-70.1333,11.07,19.0,3.73,1.58,59.73,2.23,19.95
20240506,San Román,Juliaca,-15.4997,-70.1333,11.42,18.05,6.18,0.71,67.6,1.95,20.98
20240507,San Román,Juliaca,-15.4997,-70.1333,11.22,17.62,6.19,0.0,67.62,2.74,19.71
20240508,San Román,Juliaca,-15.4997,-70.1333,9.61,16.27,3.28,0.0,68.15,2.79,18.73
20240509,San Román,Juliaca,-15.4997,-70.1333,10.94,16.66,6.63,0.0,73.15,3.6,21.76
20240510,San Román,Juliaca,-15.4997,-70.1333,11.41,18.59,5.09,0.0,69.45,2.66,22.94
20240511,San Román,Juliaca,-15.4997,-70.1333,11.75,19.56,4.71,0.0,64.31,2.2,22.85
20240512,San Román,Juliaca,-15.4997,-70.1333,11.74,19.47,4.34,0.01,61.83,2.66,22.49
20240513,San Román,Juliaca,-15.4997,-70.1333,12.05,18.94,6.3,0.01,60.92,2.3,20.66
20240514,San Román,Juliaca,-15.4997,-70.1333,9.09,13.27,5.62,0.88,74.4,2.27,11.1
20240515,San Román,Juliaca,-15.4997,-70.1333,10.39,16.42,5.57,0.22,66.97,1.66,16.23
20240516,San Román,Juliaca,-15.4997,-70.1333,10.17,17.3,5.08,0.56,66.15,2.86,14.71
20240517,San Román,Juliaca,-15.4997,-70.1333,10.11,17.43,4.23,0.71,64.65,2.64,14.75
20240518,San Román,Juliaca,-15.4997,-70.1333,10.2,19.67,3.19,0.04,56.71,2.86,22.44
20240519,San Román,Juliaca,-15.4997,-70.1333,10.34,18.78,2.73,0.0,52.57,1.98,22.23
20240520,San Román,Juliaca,-15.4997,-70.1333,10.68,18.25,4.43,0.0,43.93,1.44,21.11
20240521,San Román,Juliaca,-15.4997,-70.1333,9.8,18.93,2.3,0.0,43.2,2.33,22.59
20240522,San Román,Juliaca,-15.4997,-70.1333,8.83,19.27,0.31,0.0,43.53,2.58,22.72
20240523,San Román,Juliaca,-15.4997,-70.1333,8.06,19.09,-0.35,0.0,39.91,4.0,22.67
20240524,San Román,Juliaca,-15.4997,-70.1333,8.65,18.74,0.67,0.0,47.88,2.47,22.41
20240525,San Román,Juliaca,-15.4997,-70.1333,8.29,19.21,0.43,0.0,46.41,4.47,22.03
20240526,San Román,Juliaca,-15.4997,-70.1333,7.05,18.56,-1.43,0.0,43.55,4.33,22.53
20240527,San Román,Juliaca,-15.4997,-70.1333,5.78,17.48,-3.31,0.35,41.32,2.6,23.28
20240528,San Román,Juliaca,-15.4997,-70.1333,6.32,16.16,-2.92,0.0,35.07,2.57,23.2
20240529,San Román,Juliaca,-15.4997,-70.1333,7.43,16.23,0.02,0.0,35.95,2.42,22.54
20240530,San Román,Juliaca,-15.4997,-70.1333,8.05,17.12,0.43,0.06,39.05,2.17,22.35
20240531,San Román,Juliaca,-15.4997,-70.1333,7.51,17.35,-0.85,0.08,38.06,2.46,22.62
20240601,San Román,Juliaca,-15.4997,-70.1333,7.02,16.38,-1.79,0.0,37.09,2.87,22.67
20240602,San Román,Juliaca,-15.4997,-70.1333,7.0,15.8,-1.71,0.0,35.13,2.8,22.46
20240603,San Román,Juliaca,-15.4997,-70.1333,7.59,16.6,1.31,0.01,52.41,2.87,22.12
20240604,San Román,Juliaca,-15.4997,-70.1333,8.22,17.19,1.27,0.0,62.37,2.3,21.82
20240605,San Román,Juliaca,-15.4997,-70.1333,8.16,16.32,1.39,0.0,52.79,2.72,21.91
20240606,San Román,Juliaca,-15.4997,-70.1333,7.91,17.18,0.75,0.0,61.59,2.53,21.86
20240607,San Román,Juliaca,-15.4997,-70.1333,7.7,17.38,-0.08,0.0,54.22,2.85,21.96
20240608,San Román,Juliaca,-15.4997,-70.1333,7.37,16.62,-0.15,0.0,42.85,2.24,22.12
20240609,San Román,Juliaca,-15.4997,-70.1333,7.31,16.36,-0.72,0.0,45.13,2.53,21.56
20240610,San Román,Juliaca,-15.4997,-70.1333,7.69,16.19,0.59,0.0,48.93,2.63,21.12
20240611,San Román,Juliaca,-15.4997,-70.1333,8.45,17.0,1.36,0.0,61.96,2.37,20.88
20240612,San Román,Juliaca,-15.4997,-70.1333,9.31,17.0,3.2,0.0,61.82,1.99,20.63
20240613,San Román,Juliaca,-15.4997,-70.1333,9.27,18.2,1.32,0.01,54.55,3.48,20.36
20240614,San Román,Juliaca,-15.4997,-70.1333,8.55,18.22,0.66,0.0,54.33,2.74,21.17
20240615,San Román,Juliaca,-15.4997,-70.1333,8.59,17.04,0.98,0.12,54.48,2.58,21.06
20240616,San Román,Juliaca,-15.4997,-70.1333,8.39,15.23,3.49,0.29,59.11,1.98,18.99
20240617,San Román,Juliaca,-15.4997,-70.1333,9.2,18.05,2.09,0.02,56.42,2.32,20.6
20240618,San Román,Juliaca,-15.4997,-70.1333,9.08,17.12,2.6,0.11,52.84,2.47,19.4
20240619,San Román,Juliaca,-15.4997,-70.1333,7.27,14.13,1.41,0.11,57.59,2.04,10.62
20240620,San Román,Juliaca,-15.4997,-70.1333,8.12,15.06,3.03,0.0,58.39,1.84,8.52
20240621,San Román,Juliaca,-15.4997,-70.1333,8.16,15.54,2.22,0.0,63.37,2.59,10.41
20240622,San Román,Juliaca,-15.4997,-70.1333,9.3,17.93,1.92,0.0,53.13,2.31,20.48
20240623,San Román,Juliaca,-15.4997,-70.1333,8.99,17.32,1.64,0.0,49.64,2.06,19.26
